Record_ID,Camera_Node,Location_Name,GPS_Latitude,GPS_Longitude,Timestamp_IST,Vehicle_Classification,Detected_Make,Detected_Model,License_Plate,ANPR_Confidence_Pct,Vehicle_Color,Sharpness_Index,Sec65B_Integrity_Hash
12630,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:30:41.898080,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55086,52.3%,Blue,483.5,SHA256:3AA86E3A2E5FF5A6
12711,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:31:44.663679,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-17323,37.5%,Blue,17.5,SHA256:0ABBB0793E34FA40
12712,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:31:44.667857,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-56611,52.9%,Blue,398.1,SHA256:7071CDB4409A685A
12786,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:32:49.147256,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-77663,37.0%,Blue,18.6,SHA256:4BF3F15FC25ABE16
12787,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:32:49.152393,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-64649,43.8%,Blue,123.1,SHA256:37279F87E8141642
12824,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:33:51.406302,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-52097,41.8%,Blue,22.9,SHA256:535D64917FB0F18E
12825,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:33:51.410318,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-23153,46.9%,Blue,131.8,SHA256:C49DC3D61CAA3CF4
12846,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:34:51.882658,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-34264,44.1%,Blue,21.7,SHA256:31230C2162128CD6
12847,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:34:51.886896,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-77436,45.2%,Blue,138.4,SHA256:A3C2EDF71AD9594B
12866,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:35:52.157491,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-98060,47.3%,Blue,19.7,SHA256:F1D993F57300E339
12867,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:35:52.163470,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-24157,48.0%,Blue,138.4,SHA256:EB6D4453AD72B31D
12895,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:36:52.666094,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-73435,42.1%,Blue,21.0,SHA256:E85CBF7FE8025102
12896,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:36:52.669331,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-80534,45.1%,Blue,140.7,SHA256:58EA5AF747CAC7C2
12897,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:36:52.670938,Car,Unknown,Vehicle,UNREADABLE-CAM-016-17662,46.5%,White,2585.2,SHA256:C809884A0CD46614
12925,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:37:53.163106,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-14011,42.6%,Blue,19.1,SHA256:F3D5808366D9464D
12926,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:37:53.166585,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-23884,47.0%,Blue,134.3,SHA256:C932BCD93F4F1AA8
12927,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:37:53.168803,Car,Unknown,Vehicle,UNREADABLE-CAM-016-25731,51.0%,White,1674.4,SHA256:0CAE617434413CB8
12955,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:38:53.634106,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-68873,44.0%,Blue,18.1,SHA256:B5E43E456D7D42D9
12956,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:38:53.636977,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55453,46.7%,Blue,127.4,SHA256:D9F799D84AB7E595
12957,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:38:53.638415,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49452,50.5%,White,1612.8,SHA256:4A89F951B996006E
12989,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:39:54.305246,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-92254,44.3%,Blue,19.5,SHA256:95EF783B2D4EC9EA
12990,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:39:54.308453,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-74863,46.7%,Blue,124.9,SHA256:2C8A0489705B8155
12991,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:39:54.310141,Car,Unknown,Vehicle,UNREADABLE-CAM-016-21176,48.5%,White,1506.0,SHA256:EF3F051E9B644D69
13030,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:40:55.460434,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55362,42.5%,Blue,21.6,SHA256:05B3A9C382053DF0
13031,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:40:55.463622,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-80533,45.6%,Blue,123.0,SHA256:8C57A1A6A8B56BEA
13032,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:40:55.465536,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65068,50.9%,White,1707.5,SHA256:A35BB58FC664999F
13033,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:40:55.466722,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65435,37.6%,Red,134.7,SHA256:1EB48B30E4678762
13074,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:41:56.679998,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-47408,43.7%,Blue,20.7,SHA256:2818966C6D599A9A
13075,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:41:56.682977,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-45499,46.8%,Blue,120.4,SHA256:FE7E8F3FD50498A4
13076,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:41:56.684590,Car,Unknown,Vehicle,UNREADABLE-CAM-016-25256,51.5%,White,1314.2,SHA256:01108DC3A8E3D439
13116,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:42:57.843392,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-91871,43.8%,Blue,21.5,SHA256:CDD12E29E0759F10
13117,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:42:57.846401,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-59447,45.5%,Blue,116.2,SHA256:18E1788B28C68EC8
13118,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:42:57.848127,Car,Unknown,Vehicle,UNREADABLE-CAM-016-44721,50.5%,White,1358.2,SHA256:FD132C99462CB8D7
13168,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:44:00.280755,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-57055,42.1%,Blue,21.0,SHA256:06B2B91B5E16C5E4
13169,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:44:00.284083,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-35747,44.7%,Blue,106.4,SHA256:ECDB5EE547A394D8
13170,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:44:00.285777,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36869,51.2%,White,1485.4,SHA256:37FB73006C985CA9
13233,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:45:04.820002,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-54339,43.5%,Blue,22.9,SHA256:50FAF6935DAE325B
13234,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:45:04.822940,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-39913,44.7%,Blue,113.4,SHA256:52764FE6022EC5F6
13235,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:45:04.824375,Car,Unknown,Vehicle,UNREADABLE-CAM-016-76749,50.7%,White,1351.4,SHA256:75479CAC9BE9D2DD
13291,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:46:07.876274,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-20269,44.9%,Blue,21.4,SHA256:2D8F9A7379BF7A9D
13292,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:46:07.879332,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-57252,45.8%,Blue,118.7,SHA256:EE19BBAED08BEA30
13293,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:46:07.880840,Car,Unknown,Vehicle,UNREADABLE-CAM-016-48241,48.8%,White,1431.2,SHA256:6602E4D271DC1536
13329,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:47:08.898584,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-78253,38.8%,Blue,22.3,SHA256:84EA46DEB34497CC
13330,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:47:08.901361,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-78832,44.3%,Blue,119.2,SHA256:36F998E305A5C586
13331,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:47:08.902947,Car,Unknown,Vehicle,UNREADABLE-CAM-016-60414,48.9%,White,1362.3,SHA256:CB16E92A793D71DD
13363,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:48:09.185703,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-79086,41.3%,Blue,19.9,SHA256:A61B075687B4AED2
13364,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:48:09.188484,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-90806,46.2%,Blue,113.9,SHA256:785E256FD09B3BD9
13365,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:48:09.190013,Car,Unknown,Vehicle,UNREADABLE-CAM-016-12314,48.5%,White,1288.8,SHA256:EE7525CA8A770513
13366,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:48:09.191108,Car,Unknown,Vehicle,UNREADABLE-CAM-016-62389,45.3%,White,1724.6,SHA256:116542190DDC3701
13400,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:49:09.665663,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-20269,40.2%,Blue,25.8,SHA256:58F07A63489E1C96
13401,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:49:09.668800,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-90799,45.7%,Blue,121.3,SHA256:48AB805A78136949
13402,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:49:09.670416,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83879,51.8%,White,1289.3,SHA256:2E4A1BE961E11F4D
13403,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:49:09.671722,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-50881,45.4%,White,378.3,SHA256:26E259AE24C11AC3
13439,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:50:10.510171,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-78460,41.6%,Blue,27.6,SHA256:C2D3F29F53A689CA
13440,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:50:10.513274,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-24304,47.4%,Blue,127.8,SHA256:E565F24D0F9BD81F
13441,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:50:10.514920,Car,Unknown,Vehicle,UNREADABLE-CAM-016-26561,51.1%,White,1449.7,SHA256:2810E8176BA90999
13442,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:50:10.516042,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-50925,43.1%,White,638.7,SHA256:7EC4116B6309E525
13472,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:51:11.131058,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-40827,40.9%,Blue,24.8,SHA256:9AD5952D816A67A8
13473,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:51:11.134404,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-76106,45.6%,Blue,129.2,SHA256:02D5FE8A3E0B775B
13474,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:51:11.136046,Car,Unknown,Vehicle,UNREADABLE-CAM-016-43876,52.5%,White,1687.9,SHA256:9F2102AA22CAB8DF
13502,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:52:11.588869,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-44329,37.8%,Blue,25.5,SHA256:E734B255E33BA9F5
13503,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:52:11.591551,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-29578,44.9%,Blue,129.9,SHA256:E077B4E52BF249B0
13504,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:52:11.593044,Car,Unknown,Vehicle,UNREADABLE-CAM-016-62284,51.6%,White,1357.4,SHA256:937230CEDC60E627
13534,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:53:11.902713,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-71543,41.9%,Blue,25.3,SHA256:7806D6B2C128EE8C
13535,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:53:11.906322,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-41875,46.0%,Blue,130.4,SHA256:8360011B925A0340
13536,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:53:11.908312,Car,Unknown,Vehicle,UNREADABLE-CAM-016-20626,50.3%,White,1319.7,SHA256:8ABB14D41E782CF9
13560,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:54:11.143275,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-15772,35.9%,Blue,50.4,SHA256:46DB34F20E8330AE
13579,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:55:11.194795,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-31497,41.4%,Blue,711.1,SHA256:A378C85D8EC15AC4
13614,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:56:11.115013,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-39208,43.5%,Blue,710.0,SHA256:0CF8FE527CB4C8A1
13655,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:57:14.142349,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-46019,43.8%,Blue,317.8,SHA256:1B70E97690E52889
13704,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:58:18.462618,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-15496,47.1%,Blue,142.2,SHA256:6FD1B56C910C1B39
13727,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:59:17.195734,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-92615,45.4%,Blue,455.7,SHA256:15981DEE523D9B12
13755,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 11:00:16.663949,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-63148,44.7%,Blue,769.0,SHA256:B0691AC614D2AF45
13756,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 11:00:16.669381,Car,Unknown,Vehicle,UNREADABLE-CAM-016-61425,39.6%,Green,286.8,SHA256:A2B6B20DD39ADF9C
13785,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 11:01:18.108254,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-92176,45.3%,Blue,2278.7,SHA256:9254D355AECAC2EB
13786,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 11:01:18.111953,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54692,40.6%,Green,545.3,SHA256:2A8D662AD5A0DD97
13836,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.945816,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-84182,48.1%,Green,1576.2,SHA256:EC35AFF9D38D16F2
13837,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.950016,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-47643,54.2%,Silver/Grey,264.8,SHA256:717221CF7EFABAB3
13838,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.952459,Car,Unknown,Vehicle,UNREADABLE-CAM-016-84701,40.1%,White,30.9,SHA256:C836C09FCCF9754F
13839,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.954216,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75190,53.1%,Blue,1204.0,SHA256:DCD034A64EF35B85
13840,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.955983,Car,Unknown,Vehicle,UNREADABLE-CAM-016-57705,51.5%,Blue,795.7,SHA256:A48F7B67D20D8D02
13841,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.957542,Car,Unknown,Vehicle,UNREADABLE-CAM-016-61631,41.4%,Green,510.0,SHA256:D54E2472A2428376
13842,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.962082,Car,Unknown,Vehicle,UNREADABLE-CAM-016-17902,42.6%,Silver/Grey,129.9,SHA256:69FC994EE2843A37
13843,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:15:10.963591,Car,Unknown,Vehicle,UNREADABLE-CAM-016-91936,46.9%,Blue,906.7,SHA256:ADD4AA1936656DFC
13923,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.244647,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-44581,44.6%,Blue,2712.3,SHA256:C6410948EEFF6551
13924,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.249218,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-40347,51.9%,Silver/Grey,255.5,SHA256:CE3B362E77AF180D
13925,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.251400,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36544,54.9%,Blue,1175.8,SHA256:094CF7ED93DF6ACA
13926,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.253080,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-10624,40.4%,White,45.0,SHA256:4CC805B9D84328BD
13927,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.254843,Car,Unknown,Vehicle,UNREADABLE-CAM-016-96736,51.8%,Blue,462.3,SHA256:1022C56FA7FAA026
13928,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.256176,Car,Unknown,Vehicle,UNREADABLE-CAM-016-43378,43.1%,Green,124.7,SHA256:C74F24D138D09363
13929,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.260965,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75820,47.7%,Blue,728.4,SHA256:6171295171697B16
13930,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:16:28.262629,Car,Unknown,Vehicle,UNREADABLE-CAM-016-98328,43.8%,Silver/Grey,2065.2,SHA256:F25B567B9248DF98
14011,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.689292,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-34669,50.1%,Blue,1568.4,SHA256:5F8043286BF295F1
14012,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.693417,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-36653,44.1%,White,64.7,SHA256:FDF5A525D745AF1E
14013,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.695285,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-31801,51.3%,Silver/Grey,236.6,SHA256:3655260B946F6579
14014,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.697694,Car,Unknown,Vehicle,UNREADABLE-CAM-016-34175,51.6%,Blue,1090.4,SHA256:86D9B32FE271AB25
14015,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.699235,Car,Unknown,Vehicle,UNREADABLE-CAM-016-63553,43.4%,Green,112.9,SHA256:38A06E5B3AF2BCCA
14016,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.704084,Car,Unknown,Vehicle,UNREADABLE-CAM-016-84493,50.8%,Blue,507.2,SHA256:F39AE913E732D6EA
14017,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:17:57.705845,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49508,50.5%,Blue,707.3,SHA256:201A6F653E6726DA
14104,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.879474,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-56923,56.2%,Blue,1298.9,SHA256:249CF5CA51AC2752
14105,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.885073,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-64044,54.4%,Silver/Grey,254.2,SHA256:983B74D32E78F738
14106,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.887136,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-37237,46.8%,White,160.5,SHA256:4B594D761052DDF8
14107,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.889064,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65728,49.9%,Blue,278.3,SHA256:538E6A060672BD94
14108,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.890929,Car,Unknown,Vehicle,UNREADABLE-CAM-016-10415,51.5%,Blue,605.5,SHA256:064E61116EB081CA
14109,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.892425,Car,Unknown,Vehicle,UNREADABLE-CAM-016-21760,43.4%,Green,113.0,SHA256:738E9913969F57FD
14110,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.896942,Car,Unknown,Vehicle,UNREADABLE-CAM-016-63575,48.6%,Blue,861.5,SHA256:F3D78ECB30C7705F
14111,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.898287,Car,Unknown,Vehicle,UNREADABLE-CAM-016-96493,48.9%,Blue,493.9,SHA256:84CD36BA9B2FFE5B
14112,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.899640,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36910,47.3%,Silver/Grey,1704.4,SHA256:AE16AB67222A1AB9
14113,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:19:23.900886,Van,Unknown,Vehicle,UNREADABLE-CAM-016-64814,44.0%,White,208.9,SHA256:AA27A77A51D9DC78
14213,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.249522,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-46966,45.1%,Blue,3891.2,SHA256:799F4F00A4869D4D
14214,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.254104,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-19246,54.2%,White,281.1,SHA256:4CB45B4151291E79
14215,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.255858,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-42898,53.9%,Silver/Grey,249.0,SHA256:8B130A163999AEF6
14216,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.258208,Car,Unknown,Vehicle,UNREADABLE-CAM-016-26236,27.4%,Green,6.4,SHA256:A4535E092A1B0597
14217,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.263130,Car,Unknown,Vehicle,UNREADABLE-CAM-016-96875,51.0%,Blue,658.4,SHA256:39EF6333A6B6B548
14218,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.264644,Car,Unknown,Vehicle,UNREADABLE-CAM-016-98474,49.7%,Blue,708.4,SHA256:85920609F6A13339
14219,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.266443,Car,Unknown,Vehicle,UNREADABLE-CAM-016-88414,48.5%,Silver/Grey,1259.2,SHA256:59E541D39CAFA62E
14220,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:20:50.267798,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32603,49.1%,Blue,1308.3,SHA256:10A295169CB58D02
14311,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.210133,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-50488,45.0%,Blue,2326.6,SHA256:FA84DA954E65EA04
14312,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.214591,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-74129,52.5%,Silver/Grey,253.2,SHA256:8B214FCFFE234A5D
14313,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.216779,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-27046,52.9%,White,327.9,SHA256:CD293DD48D9B851F
14314,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.218294,Car,Unknown,Vehicle,UNREADABLE-CAM-016-89986,51.1%,Blue,686.3,SHA256:2F7C0B1EE1380CAD
14315,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.220234,Car,Unknown,Vehicle,UNREADABLE-CAM-016-45453,44.9%,Green,111.1,SHA256:B13CDE9A884DEE4F
14316,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 12:22:20.224893,Car,Unknown,Vehicle,UNREADABLE-CAM-016-84653,49.2%,Blue,760.6,SHA256:B9455A5C325C2A43
